ID,Usuário,Tweet,Seguidores,Polaridade,Subjetividade,Sentimento
1147693931569831937,analaurasgata,"@alicebbraga que filha da puta mano, vai se fuder",249,-0.4,0.6,Negativo
1080240942597263365,gscnat,"seloco mano........ ouvir alguém falar que abuso é NORMAL traz uma porrada de sentimentos ruins, vai se fuder mano… https://t.co/aIoAgFCI8n",502,-0.3166666666666666,0.6388888888888888,Negativo
1231360998659018756,swcalisto,@ohseduct 💌ˀˀ @-ah! se eu te pego &gt;&lt; eu sento tanto ♡... ⃕  nesse seu pau rosado ㅋㅋ que você vai gemer ☁️ tão alto… https://t.co/GMRW7rYMZe,2268,0.0,0.0,Positivo
907801972715253761,ILRuschel,FILHO DA PUTA QUE DIRIGE BEBADO E POE EM RISCO A VIDA DE OUTRAS PESSOAS VAI TOMAR NO SEU CU QUER MORRER SE JOGA DE UMA RIBANCEIRA,258,-0.125,0.375,Negativo
1221116030560489473,RIPotavioxi,O menino quer me * mas não quer comprar a * e ainda disse que se eu quisesse eu que compraria???????? Quem vai * é… https://t.co/ozYNAISB0S,65,0.2,0.1,Positivo
1094011598077865985,JuliaPupio,Sinto que me apeguei dmais a vc e crie uma dependência emocional muito fudida✨agora você tá cagando✨e eu chorando f… https://t.co/EHduDsohFl,136,-0.06666666666666667,0.6983333333333334,Negativo
945348162243432448,creatifkoo,"que se foda tudo também, vai tomar no cu filho da puta vai se foder vai pra casa do caralho que merda se fode se fode porra",3734,-0.36666666666666664,0.6333333333333334,Negativo
765013070599127045,Lilis_txt,O ÓDIO QUE EU TO DELA AGORA NÃO TEM COMO SER COLOCADO EM PALAVRAS PUTA QUE PARIU MENINA CHATA DA PORRA SE FUDER,172,-0.7333333333333334,0.8333333333333334,Negativo
1032643617347842049,sympanmoony,EU VOU PEGAR E ESFREGAR A CABEÇA DESSA CRIANÇA NOS ASFALTO  ENFIA ESSA BOMBINHA QUE VOCÊ ESTA TANCANDO  A ESSA HORA… https://t.co/ILxsesTejf,1107,0.0,0.0,Negativo
1266231158720925696,FBEMM3,"Vao aparecer várias fases , várias pessoas uma delas vao te marcar , a vida vai te derrubar 1.000x , mais isso tudo… https://t.co/VAy5rYhPZv",342,-0.051851851851851864,0.09629629629629631,Negativo
1184233986308096000,Ravenaaa6,Mano... vai toma no CU vai se FUDE vai pra casa do CARALHO filho da PUTA ARROMBADO CARALHO MERDA BOSTA BUCETA CU QUE PORRA,103,-0.36,0.64,Negativo
1304902782340812800,talvezlouco,"@VickAOpressora Maria, eu sei que você treme Sempre que o Galo vai jogar Eu vi Riascos ir pra bola E o Victor de bi… https://t.co/TF51jCrGLK",27,0.0,0.0,Neutro
1052798708,Amassyxups,Idade não define maturidade mas vai se fuder a diferença é fugir da regra vai ser criança estupida na puta que pariu,895,-0.6,0.8,Negativo
1217803875144601601,luanhen20152707,Penteei a porrra do meu cabelo na porra do ódio do filha da puta que pegou vai se fuder,141,-0.6,0.7666666666666667,Negativo
4913890354,hiteteco,NÃO GOSTA DE PALAVRÃO?  CU CARALHO PORRA BUCETA PINTO É.. BUCETÃO ME AJUDA JOÃO CARLOS FILHA DA PUTA PUTA QUE PARIU… https://t.co/cH6uMWAlgF,294,0.0,0.0,Negativo
1274838586240745473,pipebritto_,"@kiradyeus @joeyvoir textão oq seu filha da puta, gasto no max 30seg fazendo esses “textão”, tu faz follow trick e… https://t.co/hnGuTphEdM",157,-0.1,0.1,Negativo
946843270050648069,esquesoyvasca,porra merda cu buceta caralho filho da puta me perda puta que pariu caralho porra vai se foder,486,-0.35,0.65,Negativo
1174257011753664514,alemarmitada,"@gcfkthsunshine ele disse literalmente isso: vai ser surtado na casa do caralho, nao nas minhas mantions.  eu posta… https://t.co/bIdIZdLIW2",1132,-0.6,0.8,Negativo
1156249682789765121,rafaveiga30,ler no tt que quem não usa camisa oficial do time não é torcedor de verdade foi uma das coisas que mais me deixou p… https://t.co/7btjZ5zke7,206,-0.05,0.15000000000000002,Negativo
75012431,SergioBotelhobr,@RodrigoMaia Vai tomar no cu corruPTo filho da puta! Que se foda no quinto dos infernos Chileno vagabundo!,420,-0.5,0.6,Negativo
1241401092942028806,Luh_Manchester,"Pprt se um dia eu tiver um filho, fazer de tudo pro o pai dele não ser escroto que nem o meu primo, que larga o fil… https://t.co/oIl6OcHFBB",463,0.0,0.0,Neutro
1278464987019857921,dolphining,garoto se eu te pego eu sento tanto nesse teu pau rosado vc vai gemer tao alto que o som vai ultrapassar a estratos… https://t.co/DkmOqWKFhr,661,0.23333333333333336,0.4666666666666666,Positivo
3053539425,_CScarpelli,"Ucraniano, russo, mongol, etc são línguas lindas, puta que pariu   MAAAAS vai se fuder que pronúncia difícil, a pio… https://t.co/XwdWZlHEAg",74,-0.012500000000000011,0.65,Negativo
163723696,alebasib,- vai se fuder  - seu grandessíssimo filho da puta  - coitado do Faísca - de ter que te aguentar https://t.co/BNXfcnZWoR,204,0.0,0.65,Negativo
803032298719444992,BulletClubIta,"""Controlar a doença a gente controla, mas e pra controlar a fome""   Ah não mané, vai se foder olha a merda que esse… https://t.co/7okzKv2RpP",10051,-0.4,0.6,Negativo
1253037785134628866,R0LLlNGTHUND3R,@pastheticz @baldkurapikagf enfia três ventilador no cu caralho eu te odeio tanto vai se fode mete uma tora de made… https://t.co/mtpoBT4GtC,365,-0.6000000000000001,0.75,Negativo
1303730733723377672,solecupid,💌ˀˀ @-ah! se eu te pego &gt;&lt; eu swnto tanto ♡... ⃕  nesse seu pau rosado ㅋㅋ que você vai gemer ☁️ tão alto que o som… https://t.co/VyuzGm3CY0,3068,0.0,0.0,Positivo
946382505338339328,govitor,[24/10 23:28] Bruno Sirino: QUE MERDA É ESSA CARALHO? [24/10 23:28] Bruno Sirino: Vai se foder menó [24/10 23:28] B… https://t.co/VasDu8dhoc,202,-0.4000000000000001,0.6,Negativo
1107366098469560320,LaraSchwenne,"Caralho, inspiração vem do além mesmo, acabei de terminar a reescrita da última redação que a sora passou, sobre ca… https://t.co/BJLLxoW4Kf",258,-0.2,0.3333333333333333,Negativo
148147107,michelleanelli,"Minha vo só é boa pra minha tia primo e prima quando eles precisam de dinheiro, quando não precisam, eles querem qu… https://t.co/GGWKLvxZge",70,0.35,0.8,Positivo
762971448780652544,Ib__Me,minha audição é boa pra caralho se tem um carro na puta que pariu eu escuto O PROBLEMA É ESSA PORRA DE CHURRASCO AS 23 HORAS DA NOITE,1707,0.04999999999999999,0.7000000000000001,Negativo
938165959512162304,BTScene_BR,ME DESCULPA OS PALAVRÕES GENTE MAS EU JURO QUE EU NÃO AGUENTO MAIS ESSE FILHO DA PUTA DO TWITTER SE ELE DERRUBASSE… https://t.co/YLBbMlBLlL,26742,0.225,0.275,Negativo
887811096639361025,angelusvb,"@jairbolsonaro Maluco vai tomar no teu cu, foi por esse posicionamento anti-vacina que tu provavelmente virou esse… https://t.co/PVDwkK5NB8",244,0.0,0.0,Negativo
1083915981074911234,renanight_,@edweirdohtr Agora se for quem teve mais votos morre instantaneamente quem tiver mais valores morais e bom caráter… https://t.co/Do96khwWFf,57,0.33999999999999997,0.5033333333333333,Positivo
1267185571929169920,Lisy65697663,piggy vai toma no cu eu te odeio sua desgraçada filha da puta estragou o roblox esses merda de pet também que vcs t… https://t.co/Zzikcqe5Il,4,-0.5,0.8500000000000001,Negativo
3534900256,zlucaslacet,eu: prometo falar menos palavrão.  qualquer cs me irrita*  eu: vai se fuder filho da puta arrombado pq tu não vai p puta que te pariu,32,-0.3416666666666667,0.41666666666666663,Negativo
726464762498957313,EXOLYXIN,vai se foder todo mundo que falou mal do taeyong do baekhyun e mark seus bando de filho da puta tomara que exploda boa noite 😍,8280,-0.0666666666666667,0.7333333333333334,Negativo
1292238565036953601,yoomin90s,@_lunasolar VAI SE FUDER TOMA NO CU ENFIA UM ROJÃO NO CU E EXPLODE QUE FILHA DA PUTA,510,-0.5,0.7,Negativo
803741713349177344,Felipe_art3,"@jelplol claro que o filha da puta vai tentar se desculpar depois, vc tem é que se fuder seu merda",5,-0.20000000000000004,0.4666666666666666,Negativo
1254459912899440640,villevante_,"aí eu só acho desnecessário, quiser espumar, espuma na tua casa, se ele se sentiu incomodado com oq vc fez, vc não… https://t.co/0Ovj4lJDsx",332,-0.45,0.95,Negativo
786579779663327233,Brunao13Galo,Se não gosta de palavrão que me silencie.  Pq essa desgraça desse time não vai da em nada. Sasha filho da puta. Mar… https://t.co/GsnJBwJXAS,3139,-0.6999999999999998,0.6666666666666666,Negativo
950095550350790661,pinkforboys,vai se fude filho da puta vc enfia a sua mao dentro do cu e faz do re mi fa se nao tem o que fazer mas nao me irrita,161,-0.4,0.6,Negativo
1063504117614690304,OtakuCabassauro,@Kkkaralh @HellPistol @KakaxeRataque Se o filho da puta vai pagar 5K num console pra parcelar em 72 vezes ele tem que se fuder mesmo,15,-0.4,0.6,Negativo
884228942869254146,_Dulliuss,"mano vai se fuder, que raiva eu sinto de gente que coloca TUDO NO DIMINUTIVO ""queria comer uma pipoquinha"", ""fiz as… https://t.co/glkkqWfgGA",1404,-0.55,0.4,Negativo
1208893688539230208,camile132802,@jiminofilter Aqui uma army que faz boxe 😗✌ e que se vê aquele filho da puta vai fazer ele comer o asfalto até ele vira gente,1501,0.0,0.0,Negativo
998374371478704128,campodepapoulas,NA MORAL SE VC É MINHA PROFESSORA DE PROGRAMAÇÃO EU ESPERO QUE VC SE FODA PQ EU TINHA AULA COM O REGIS NAO COM VC.… https://t.co/v8lGqDx0jk,174,-0.2,0.425,Negativo
1083085897195761672,jayhaein,não é tão bonito é o buraco do teu cu que eu vou metralhar sua filha da puta desnecessária da porra o vai toma no t… https://t.co/Ji9XTX5UFm,985,0.22499999999999998,0.95,Negativo
1280951195784355840,valentimsallow,"EU QUERO QUE VÁ SE FUDER ESSE FILHO DA PUTA DE MERDA, ESPERO QUE QUEIME NO FOGO DO INFERNO ESSA PRAGA FILHA DO CAPI… https://t.co/EE9NauKaGn",90,-0.30000000000000004,0.7,Negativo
1000470546684039169,xlaurabranco,ATENÇÃO VÃO TIRAR JARDIM DE METEOROS DA NETFLIX  VAI SE FUDER NETFLIX PUTA QUE PARIU,306,-0.5,0.7,Negativo
1258393313067118597,declanlyynch,"@imgansey Dick, olhe para minha cara e diga se você acha que eu tenho cara de quem vai esperar o “karma” agir com o… https://t.co/yV5BnJocdD",118,0.0,0.0,Neutro
1067470758706900993,carpnterxtony,@lilyevnsart VAI DE FUDER FILHA DA PUTA HEJEJDID QUE ODIO VAI SE FERRAR FRACASSADA FALIDA https://t.co/L9N0pSiOfb,654,-0.4666666666666666,0.5333333333333333,Negativo
992460992763301888,eu_naely,"n gosta de palavrão? cu caralho porra buceta pinto é, bucetao me ajuda joao carlos filha da puta puta que pariu car… https://t.co/Oyrs4Vk81Q",2347,-0.5666666666666665,0.6888888888888888,Negativo
881148239193485313,coronoso,em extremo ódio por ter que aturar todo fim de semana uma criança aleatória fazendo barulho com a criança habitual… https://t.co/lOrmkTnsjI,91,-0.2916666666666667,0.5833333333333334,Negativo
1175609982198456322,TaylorS2012,"professor veio passar uma atividade de fazer um site completo e o corno deu só uma aula e não passou anda vey, nada… https://t.co/aEHN07yjHA",114,0.05,0.7,Positivo
1210605495859470337,jungkth,Mano que cara filha da puta vai se foder seu bosta do caralho eu te odeio porra que cu deixa eles serem felizes seu… https://t.co/2fHGjhU9OV,2838,-0.20000000000000004,0.78,Negativo
1299782503813840896,TK00JC,PUTA QUE PARIU CARALHO NOSSA VAI SE FODER FILHO DA PUTAAAAA ME MAMA https://t.co/63HSD0ALN7,116,-0.4666666666666666,0.6333333333333333,Negativo
1178160372492247041,ttdamafeee,@Nardoniin @joaoaksnes QUE FILHO DA PUTA VAI SE FODER SEU VIADO Q ODIO PUTO AAAAAAAAA,572,0.0,0.0,Negativo
1008510229984743426,Filipitwo,"Aquela famosa frase né  ISSO SEMPRE TEM UM FILHA DA PUTA DESGRAÇADO QUE PARECE QUE TEM DOENÇA,VAI TOMAR NO MEIO DO… https://t.co/nppd8DN19L",173,0.2589285714285714,0.6339285714285714,Negativo
41035662,danielfoscarini,@dulcemattos Sim cara. Porra. Vai se foder. Que loco mais filho da puta. Não dá.,677,-0.4666666666666666,0.7000000000000001,Negativo
825070995946008578,standtalex,justin bieber você é um filho da puta talentoso do caralho vai se foder que ódio,10039,-0.6,0.7666666666666666,Negativo
1173456152337833987,enzit0_,"nao fica sofrendo pelo desinteresse de outra pessoa nao porra, vai viver tua vida de um jeito que vc se sinta confo… https://t.co/WwBI7wGJKQ",53,0.21818181818181817,0.65,Positivo
83048568,rafa_xarror,"@Coritiba Vai tomar no cu!!! Jorginho, Samir e o bando de filha da puta que baba ovo deles! Se fuder!",158,-0.5,0.6,Negativo
1591963838,DrunkPercabeth,Ah vai se fuder ja to puta da vida que eu quero dar uma porrada em alguém,1382,-0.012500000000000011,0.675,Negativo
1973314388,GustavoKindrat1,"@Coritiba Vai toma no cu seu técnico filho da puta mano vai toma no cu tem que da porrada nesse cara, um tá ligado… https://t.co/mP8Q3ePhCt",431,-0.4,0.6,Negativo
